,of,heur,run,best_x,best_y,maxeval,neval,N,CR,F
11,dartsscore,DE_N=60_CR=0.5_F=0.4,14870,"[-7.890016000000009, 111.22]",[-54.348],1000,666.0,60,0.5,0.4
12,dartsscore,DE_N=60_CR=0.5_F=0.4,14871,"[-6.640000000000001, 111.67968]",[-53.836],1000,388.0,60,0.5,0.4
13,dartsscore,DE_N=60_CR=0.5_F=0.4,14872,"[70.07491200000003, 85.18848000000001]",[-48.9168],1000,inf,60,0.5,0.4
14,dartsscore,DE_N=60_CR=0.5_F=0.4,14873,"[12.0, 110.14]",[-53.5973],1000,500.0,60,0.5,0.4
15,dartsscore,DE_N=60_CR=0.5_F=0.4,14874,"[-7.636800000000001, 109.9432]",[-54.119],1000,239.0,60,0.5,0.4
16,dartsscore,DE_N=60_CR=0.5_F=0.4,14875,"[-1.7928640000000025, 109.30300672]",[-51.624],1000,inf,60,0.5,0.4
17,dartsscore,DE_N=60_CR=0.5_F=0.4,14876,"[-12.7, 110.15120000000002]",[-53.2855],1000,340.0,60,0.5,0.4
18,dartsscore,DE_N=60_CR=0.5_F=0.4,14877,"[-3.0422399999999996, 111.77600000000001]",[-54.232],1000,346.0,60,0.5,0.4
19,dartsscore,DE_N=60_CR=0.5_F=0.4,14878,"[-2.871999999999993, 111.60576]",[-54.176],1000,403.0,60,0.5,0.4
0,dartsscore,DE_N=60_CR=0.5_F=0.5,14879,"[-2.589453124999982, 111.4375]",[-54.756],1000,838.0,60,0.5,0.5
1,dartsscore,DE_N=60_CR=0.5_F=0.5,14880,"[0.07050781250000471, 112.8]",[-51.408],1000,inf,60,0.5,0.5
2,dartsscore,DE_N=60_CR=0.5_F=0.5,14881,"[6.7968750000000036, 111.67500000000001]",[-53.92],1000,527.0,60,0.5,0.5
3,dartsscore,DE_N=60_CR=0.5_F=0.5,14882,"[-30.25, -107.10000000000001]",[-52.1018],1000,inf,60,0.5,0.5
4,dartsscore,DE_N=60_CR=0.5_F=0.5,14883,"[-45.1375, -101.12499999999997]",[-51.322],1000,inf,60,0.5,0.5
5,dartsscore,DE_N=60_CR=0.5_F=0.5,14884,"[10.75, 111.425]",[-53.583],1000,346.0,60,0.5,0.5
6,dartsscore,DE_N=60_CR=0.5_F=0.5,14885,[  9.4 109.6],[-53.4895],1000,27.0,60,0.5,0.5
7,dartsscore,DE_N=60_CR=0.5_F=0.5,14886,"[-39.4125, -103.3]",[-51.737],1000,inf,60,0.5,0.5
8,dartsscore,DE_N=60_CR=0.5_F=0.5,14887,"[12.72578125, 111.425]",[-51.3348],1000,inf,60,0.5,0.5
9,dartsscore,DE_N=60_CR=0.5_F=0.5,14888,"[-2.0039062499999947, 112.14374999999997]",[-53.112],1000,930.0,60,0.5,0.5
10,dartsscore,DE_N=60_CR=0.5_F=0.5,14889,"[-10.6875, 109.4765625]",[-53.4935],1000,377.0,60,0.5,0.5
11,dartsscore,DE_N=60_CR=0.5_F=0.5,14890,"[8.614062500000005, 111.94062500000001]",[-53.0623],1000,727.0,60,0.5,0.5
12,dartsscore,DE_N=60_CR=0.5_F=0.5,14891,[ -4.9 111.7],[-53.712],1000,28.0,60,0.5,0.5
13,dartsscore,DE_N=60_CR=0.5_F=0.5,14892,"[-32.462500000000006, -106.59999999999998]",[-51.813],1000,inf,60,0.5,0.5
14,dartsscore,DE_N=60_CR=0.5_F=0.5,14893,"[5.525000000000013, 111.7]",[-53.876],1000,474.0,60,0.5,0.5
15,dartsscore,DE_N=60_CR=0.5_F=0.5,14894,"[4.949999999999999, 110.61250000000001]",[-54.784],1000,284.0,60,0.5,0.5
16,dartsscore,DE_N=60_CR=0.5_F=0.5,14895,"[4.6, 109.36562500000001]",[-52.116],1000,inf,60,0.5,0.5
17,dartsscore,DE_N=60_CR=0.5_F=0.5,14896,"[-1.325000000000002, 109.9296875]",[-53.32],1000,495.0,60,0.5,0.5
18,dartsscore,DE_N=60_CR=0.5_F=0.5,14897,"[5.55, 110.1875]",[-54.532],1000,221.0,60,0.5,0.5
19,dartsscore,DE_N=60_CR=0.5_F=0.5,14898,"[-1.674999999999999, 110.755078125]",[-54.788],1000,323.0,60,0.5,0.5
0,dartsscore,DE_N=60_CR=0.5_F=0.6,14899,"[-40.74255999999999, -103.08]",[-51.9954],1000,inf,60,0.5,0.6
1,dartsscore,DE_N=60_CR=0.5_F=0.6,14900,"[6.548799999999994, 109.415264]",[-53.0503],1000,506.0,60,0.5,0.6
2,dartsscore,DE_N=60_CR=0.5_F=0.6,14901,"[-8.43152, 110.029979904]",[-54.4365],1000,515.0,60,0.5,0.6
3,dartsscore,DE_N=60_CR=0.5_F=0.6,14902,"[-10.983916799999992, 111.21999999999998]",[-53.8265],1000,683.0,60,0.5,0.6
4,dartsscore,DE_N=60_CR=0.5_F=0.6,14903,"[-5.566720000000004, 110.00447999999997]",[-53.708],1000,441.0,60,0.5,0.6
5,dartsscore,DE_N=60_CR=0.5_F=0.6,14904,"[-33.31425920000001, -107.82794905600002]",[-48.336],1000,inf,60,0.5,0.6
6,dartsscore,DE_N=60_CR=0.5_F=0.6,14905,"[-0.589343999999997, -1.3]",[-48.2625],1000,inf,60,0.5,0.6
7,dartsscore,DE_N=60_CR=0.5_F=0.6,14906,"[-9.22623999999999, 108.768]",[-51.5],1000,inf,60,0.5,0.6
8,dartsscore,DE_N=60_CR=0.5_F=0.6,14907,"[7.1150049279999905, 111.0]",[-54.66],1000,895.0,60,0.5,0.6
9,dartsscore,DE_N=60_CR=0.5_F=0.6,14908,"[8.73360000000001, 108.90092800000002]",[-51.8496],1000,inf,60,0.5,0.6
10,dartsscore,DE_N=60_CR=0.5_F=0.6,14909,"[-0.4036634009599922, 112.396]",[-52.792],1000,514.0,60,0.5,0.6
11,dartsscore,DE_N=60_CR=0.5_F=0.6,14910,"[-5.314688000000001, 109.77062400000003]",[-53.592],1000,800.0,60,0.5,0.6
12,dartsscore,DE_N=60_CR=0.5_F=0.6,14911,"[0.2980799999999926, 109.9080896]",[-53.596],1000,312.0,60,0.5,0.6
13,dartsscore,DE_N=60_CR=0.5_F=0.6,14912,"[-6.2, 110.313344]",[-54.548],1000,345.0,60,0.5,0.6
14,dartsscore,DE_N=60_CR=0.5_F=0.6,14913,"[-3.660000000000002, 109.86399999999999]",[-53.584],1000,360.0,60,0.5,0.6
15,dartsscore,DE_N=60_CR=0.5_F=0.6,14914,"[-11.211040000000011, 109.08799999999998]",[-52.4065],1000,inf,60,0.5,0.6
16,dartsscore,DE_N=60_CR=0.5_F=0.6,14915,"[8.441210798079988, 109.88872959999999]",[-54.016],1000,892.0,60,0.5,0.6
17,dartsscore,DE_N=60_CR=0.5_F=0.6,14916,"[6.432000000000002, 110.01775999999998]",[-54.312],1000,245.0,60,0.5,0.6
18,dartsscore,DE_N=60_CR=0.5_F=0.6,14917,"[-7.166399999999989, 111.29872]",[-54.564],1000,584.0,60,0.5,0.6
19,dartsscore,DE_N=60_CR=0.5_F=0.6,14918,"[-29.519999999999996, -106.73248000000001]",[-51.9868],1000,inf,60,0.5,0.6
0,dartsscore,DE_N=60_CR=0.6_F=0.4,14919,"[-10.896000000000011, 111.784]",[-52.5545],1000,105.0,60,0.6,0.4
1,dartsscore,DE_N=60_CR=0.6_F=0.4,14920,"[1.545151999999999, 111.1096192]",[-54.776],1000,946.0,60,0.6,0.4
2,dartsscore,DE_N=60_CR=0.6_F=0.4,14921,"[-12.102432, 111.24000000000001]",[-53.068],1000,140.0,60,0.6,0.4
3,dartsscore,DE_N=60_CR=0.6_F=0.4,14922,"[8.260927999999996, 112.13852800000001]",[-52.397],1000,inf,60,0.6,0.4
4,dartsscore,DE_N=60_CR=0.6_F=0.4,14923,"[-30.363359999999993, -106.44241152]",[-52.193],1000,inf,60,0.6,0.4
5,dartsscore,DE_N=60_CR=0.6_F=0.4,14924,"[-32.0, -106.828]",[-51.5888],1000,inf,60,0.6,0.4
6,dartsscore,DE_N=60_CR=0.6_F=0.4,14925,"[-4.954528000000004, 111.84257280000003]",[-53.716],1000,883.0,60,0.6,0.4
7,dartsscore,DE_N=60_CR=0.6_F=0.4,14926,"[-5.927999999999983, 109.11264000000001]",[-51.98],1000,inf,60,0.6,0.4
8,dartsscore,DE_N=60_CR=0.6_F=0.4,14927,"[-12.090526719999993, 109.99493887999999]",[-54.089],1000,692.0,60,0.6,0.4
9,dartsscore,DE_N=60_CR=0.6_F=0.4,14928,"[7.296832000000002, 110.770144]",[-54.6223],1000,505.0,60,0.6,0.4
10,dartsscore,DE_N=60_CR=0.6_F=0.4,14929,"[1.9926400000000148, 112.3]",[-52.948],1000,540.0,60,0.6,0.4
11,dartsscore,DE_N=60_CR=0.6_F=0.4,14930,"[-8.8, 109.63007999999999]",[-53.5285],1000,350.0,60,0.6,0.4
12,dartsscore,DE_N=60_CR=0.6_F=0.4,14931,"[-2.5, 110.5528]",[-54.424],1000,350.0,60,0.6,0.4
13,dartsscore,DE_N=60_CR=0.6_F=0.4,14932,"[57.8435776, 96.16405888]",[-47.8663],1000,inf,60,0.6,0.4
14,dartsscore,DE_N=60_CR=0.6_F=0.4,14933,"[1.9664, 109.55903923200003]",[-52.884],1000,639.0,60,0.6,0.4
15,dartsscore,DE_N=60_CR=0.6_F=0.4,14934,"[-0.6679116800000049, 110.23394336153599]",[-53.988],1000,649.0,60,0.6,0.4
16,dartsscore,DE_N=60_CR=0.6_F=0.4,14935,"[11.1299968, 109.89013120000001]",[-54.2699],1000,630.0,60,0.6,0.4
17,dartsscore,DE_N=60_CR=0.6_F=0.4,14936,"[-7.22624, 109.8928]",[-53.8275],1000,318.0,60,0.6,0.4
18,dartsscore,DE_N=60_CR=0.6_F=0.4,14937,"[2.325280000000001, 111.392]",[-54.368],1000,397.0,60,0.6,0.4
19,dartsscore,DE_N=60_CR=0.6_F=0.4,14938,"[-33.78800000000001, -104.54]",[-50.8972],1000,inf,60,0.6,0.4
0,dartsscore,DE_N=60_CR=0.6_F=0.5,14939,"[5.387499999999999, 110.80624999999999]",[-54.744],1000,645.0,60,0.6,0.5
1,dartsscore,DE_N=60_CR=0.6_F=0.5,14940,"[-45.975, -101.6625]",[-50.9112],1000,inf,60,0.6,0.5
2,dartsscore,DE_N=60_CR=0.6_F=0.5,14941,"[-36.77109374999999, -103.80000000000001]",[-51.4786],1000,inf,60,0.6,0.5
3,dartsscore,DE_N=60_CR=0.6_F=0.5,14942,"[-0.6, 109.36015624999999]",[-52.16],1000,inf,60,0.6,0.5
4,dartsscore,DE_N=60_CR=0.6_F=0.5,14943,"[6.378125000000003, 111.22656249999999]",[-54.304],1000,783.0,60,0.6,0.5
5,dartsscore,DE_N=60_CR=0.6_F=0.5,14944,"[0.0, 109.4]",[-52.144],1000,inf,60,0.6,0.5
6,dartsscore,DE_N=60_CR=0.6_F=0.5,14945,"[0.2, 112.20859375]",[-53.012],1000,673.0,60,0.6,0.5
7,dartsscore,DE_N=60_CR=0.6_F=0.5,14946,"[-40.71875000000001, -102.169140625]",[-50.8326],1000,inf,60,0.6,0.5
8,dartsscore,DE_N=60_CR=0.6_F=0.5,14947,"[9.599999999999998, 110.85]",[-54.7236],1000,106.0,60,0.6,0.5
9,dartsscore,DE_N=60_CR=0.6_F=0.5,14948,"[-37.33125, -103.37187499999999]",[-50.9884],1000,inf,60,0.6,0.5
10,dartsscore,DE_N=60_CR=0.6_F=0.5,14949,"[-25.756249999999987, -107.640625]",[-51.9618],1000,inf,60,0.6,0.5
11,dartsscore,DE_N=60_CR=0.6_F=0.5,14950,"[-37.177343750000006, -104.7255859375]",[-52.0714],1000,inf,60,0.6,0.5
12,dartsscore,DE_N=60_CR=0.6_F=0.5,14951,"[-12.700000000000003, 110.875]",[-52.9305],1000,473.0,60,0.6,0.5
13,dartsscore,DE_N=60_CR=0.6_F=0.5,14952,"[-3.0499999999999945, 110.15624999999997]",[-54.072],1000,532.0,60,0.6,0.5
14,dartsscore,DE_N=60_CR=0.6_F=0.5,14953,"[-32.47500000000001, -105.45000000000002]",[-51.3076],1000,inf,60,0.6,0.5
15,dartsscore,DE_N=60_CR=0.6_F=0.5,14954,"[-3.493749999999995, 109.71093750000003]",[-53.184],1000,607.0,60,0.6,0.5
16,dartsscore,DE_N=60_CR=0.6_F=0.5,14955,"[-0.5250000000000039, 111.4875]",[-54.82],1000,576.0,60,0.6,0.5
17,dartsscore,DE_N=60_CR=0.6_F=0.5,14956,"[5.803906250000008, 109.33749999999999]",[-52.604],1000,715.0,60,0.6,0.5
18,dartsscore,DE_N=60_CR=0.6_F=0.5,14957,"[3.1531249999999886, 110.23125]",[-54.44],1000,412.0,60,0.6,0.5
19,dartsscore,DE_N=60_CR=0.6_F=0.5,14958,[ -8.5 110.8],[-54.6265],1000,35.0,60,0.6,0.5
0,dartsscore,DE_N=60_CR=0.6_F=0.6,14959,[ 11.9 111.3],[-52.9653],1000,37.0,60,0.6,0.6
1,dartsscore,DE_N=60_CR=0.6_F=0.6,14960,"[-2.4399999999999977, 109.64]",[-52.836],1000,186.0,60,0.6,0.6
2,dartsscore,DE_N=60_CR=0.6_F=0.6,14961,"[0.31951999999998915, 111.35839999999996]",[-54.64],1000,679.0,60,0.6,0.6
3,dartsscore,DE_N=60_CR=0.6_F=0.6,14962,"[-3.6758079999999875, 112.07759999999999]",[-53.42],1000,342.0,60,0.6,0.6
4,dartsscore,DE_N=60_CR=0.6_F=0.6,14963,"[-43.34886400000004, -102.89907200000002]",[-51.5536],1000,inf,60,0.6,0.6
5,dartsscore,DE_N=60_CR=0.6_F=0.6,14964,[0.3 0.2],[-48.5775],1000,inf,60,0.6,0.6
6,dartsscore,DE_N=60_CR=0.6_F=0.6,14965,"[-1.3909998714879919, 110.5288]",[-54.504],1000,657.0,60,0.6,0.6
7,dartsscore,DE_N=60_CR=0.6_F=0.6,14966,"[14.099292160000015, 109.89836753919998]",[-48.9907],1000,inf,60,0.6,0.6
8,dartsscore,DE_N=60_CR=0.6_F=0.6,14967,"[-27.248800000000006, -107.25999999999999]",[-52.1768],1000,inf,60,0.6,0.6
9,dartsscore,DE_N=60_CR=0.6_F=0.6,14968,"[-7.369151999999982, 111.00441804799999]",[-54.4635],1000,911.0,60,0.6,0.6
10,dartsscore,DE_N=60_CR=0.6_F=0.6,14969,"[12.915656959999978, 108.84417792]",[-50.0249],1000,inf,60,0.6,0.6
11,dartsscore,DE_N=60_CR=0.6_F=0.6,14970,"[-1.1279680000000027, 110.532384]",[-54.636],1000,459.0,60,0.6,0.6
12,dartsscore,DE_N=60_CR=0.6_F=0.6,14971,"[5.867200000000006, 110.2408]",[-54.528],1000,764.0,60,0.6,0.6
13,dartsscore,DE_N=60_CR=0.6_F=0.6,14972,"[0.426399999999993, 112.39721600000001]",[-52.728],1000,339.0,60,0.6,0.6
14,dartsscore,DE_N=60_CR=0.6_F=0.6,14973,"[-38.788, -103.3]",[-51.6002],1000,inf,60,0.6,0.6
15,dartsscore,DE_N=60_CR=0.6_F=0.6,14974,"[0.0, 112.80628864]",[-51.408],1000,inf,60,0.6,0.6
16,dartsscore,DE_N=60_CR=0.6_F=0.6,14975,"[-45.156, -101.32527999999999]",[-51.382],1000,inf,60,0.6,0.6
17,dartsscore,DE_N=60_CR=0.6_F=0.6,14976,"[1.1759999999999913, 110.9]",[-54.836],1000,98.0,60,0.6,0.6
18,dartsscore,DE_N=60_CR=0.6_F=0.6,14977,"[-6.157214535680007, 110.233408]",[-54.58],1000,659.0,60,0.6,0.6
19,dartsscore,DE_N=60_CR=0.6_F=0.6,14978,"[-12.060000000000024, 110.20880000000001]",[-53.9095],1000,260.0,60,0.6,0.6
0,dartsscore,DE_N=80_CR=0.4_F=0.4,14979,"[7.268000000000001, 111.86243840000002]",[-53.2],1000,500.0,80,0.4,0.4
1,dartsscore,DE_N=80_CR=0.4_F=0.4,14980,"[7.989760000000004, 110.77040000000002]",[-54.9103],1000,378.0,80,0.4,0.4
2,dartsscore,DE_N=80_CR=0.4_F=0.4,14981,"[12.000000000000004, 111.16]",[-53.1777],1000,84.0,80,0.4,0.4
3,dartsscore,DE_N=80_CR=0.4_F=0.4,14982,"[-7.0, 110.768]",[-54.616],1000,387.0,80,0.4,0.4
4,dartsscore,DE_N=80_CR=0.4_F=0.4,14983,"[-0.9599999999999937, 111.76400000000001]",[-54.036],1000,202.0,80,0.4,0.4
5,dartsscore,DE_N=80_CR=0.4_F=0.4,14984,"[-10.954919679999993, 111.01616000000001]",[-54.185],1000,654.0,80,0.4,0.4
6,dartsscore,DE_N=80_CR=0.4_F=0.4,14985,"[-23.880000000000003, -108.42]",[-51.9224],1000,inf,80,0.4,0.4
7,dartsscore,DE_N=80_CR=0.4_F=0.4,14986,"[2.489600000000003, 112.1712]",[-53.216],1000,229.0,80,0.4,0.4
8,dartsscore,DE_N=80_CR=0.4_F=0.4,14987,"[5.486399999999998, 110.7]",[-54.812],1000,101.0,80,0.4,0.4
9,dartsscore,DE_N=80_CR=0.4_F=0.4,14988,"[8.7, 110.3]",[-54.5081],1000,734.0,80,0.4,0.4
10,dartsscore,DE_N=80_CR=0.4_F=0.4,14989,"[-45.593439999999994, -101.13622328320002]",[-51.2362],1000,inf,80,0.4,0.4
11,dartsscore,DE_N=80_CR=0.4_F=0.4,14990,"[-39.82435200000001, -102.280768]",[-50.5894],1000,inf,80,0.4,0.4
12,dartsscore,DE_N=80_CR=0.4_F=0.4,14991,"[-3.6799999999999997, 109.5]",[-52.692],1000,204.0,80,0.4,0.4
13,dartsscore,DE_N=80_CR=0.4_F=0.4,14992,"[-10.885779199999993, 111.004]",[-54.3585],1000,649.0,80,0.4,0.4
14,dartsscore,DE_N=80_CR=0.4_F=0.4,14993,"[2.1, 112.34576]",[-52.748],1000,284.0,80,0.4,0.4
15,dartsscore,DE_N=80_CR=0.4_F=0.4,14994,"[-33.19600000000002, -106.13199999999999]",[-51.7522],1000,inf,80,0.4,0.4
16,dartsscore,DE_N=80_CR=0.4_F=0.4,14995,"[-22.6, -110.25999999999999]",[-48.3534],1000,inf,80,0.4,0.4
17,dartsscore,DE_N=80_CR=0.4_F=0.4,14996,"[2.594400000000004, 109.6]",[-53.152],1000,329.0,80,0.4,0.4
18,dartsscore,DE_N=80_CR=0.4_F=0.4,14997,"[-11.8, 111.6]",[-52.557],1000,472.0,80,0.4,0.4
19,dartsscore,DE_N=80_CR=0.4_F=0.4,14998,"[-4.936800000000001, 111.56]",[-54.26],1000,331.0,80,0.4,0.4
0,dartsscore,DE_N=80_CR=0.4_F=0.5,14999,[-0.2 -0.2],[-48.5625],1000,inf,80,0.4,0.5
1,dartsscore,DE_N=80_CR=0.4_F=0.5,15000,"[0.7, 111.95]",[-53.748],1000,599.0,80,0.4,0.5
2,dartsscore,DE_N=80_CR=0.4_F=0.5,15001,"[-34.125, -104.38749999999999]",[-50.7756],1000,inf,80,0.4,0.5
3,dartsscore,DE_N=80_CR=0.4_F=0.5,15002,"[-41.874999999999986, -103.5]",[-51.8244],1000,inf,80,0.4,0.5
4,dartsscore,DE_N=80_CR=0.4_F=0.5,15003,"[-37.450000000000024, -103.3484375]",[-50.8896],1000,inf,80,0.4,0.5
5,dartsscore,DE_N=80_CR=0.4_F=0.5,15004,"[8.337499999999999, 111.75]",[-53.7212],1000,502.0,80,0.4,0.5
6,dartsscore,DE_N=80_CR=0.4_F=0.5,15005,"[6.299999999999997, 111.4]",[-54.4343],1000,138.0,80,0.4,0.5
7,dartsscore,DE_N=80_CR=0.4_F=0.5,15006,"[-6.9859374999999915, 110.70156250000001]",[-54.616],1000,881.0,80,0.4,0.5
8,dartsscore,DE_N=80_CR=0.4_F=0.5,15007,"[-11.4, 108.32578124999998]",[-49.674],1000,inf,80,0.4,0.5
9,dartsscore,DE_N=80_CR=0.4_F=0.5,15008,[ 10.2 110.3],[-54.5025],1000,60.0,80,0.4,0.5
10,dartsscore,DE_N=80_CR=0.4_F=0.5,15009,"[7.162500000000001, 110.46249999999998]",[-54.9983],1000,938.0,80,0.4,0.5
11,dartsscore,DE_N=80_CR=0.4_F=0.5,15010,[0. 0.],[-48.5575],1000,inf,80,0.4,0.5
12,dartsscore,DE_N=80_CR=0.4_F=0.5,15011,"[-0.18750000000000355, 109.9125]",[-53.436],1000,732.0,80,0.4,0.5
13,dartsscore,DE_N=80_CR=0.4_F=0.5,15012,"[74.39999999999999, 83.03750000000002]",[-48.8132],1000,inf,80,0.4,0.5
14,dartsscore,DE_N=80_CR=0.4_F=0.5,15013,"[-10.150000000000013, 111.175]",[-54.3135],1000,674.0,80,0.4,0.5
15,dartsscore,DE_N=80_CR=0.4_F=0.5,15014,"[-43.900000000000006, -102.7]",[-51.6322],1000,inf,80,0.4,0.5
16,dartsscore,DE_N=80_CR=0.4_F=0.5,15015,[  7.2 110. ],[-53.944],1000,50.0,80,0.4,0.5
17,dartsscore,DE_N=80_CR=0.4_F=0.5,15016,"[-10.33125, 110.2265625]",[-54.7075],1000,713.0,80,0.4,0.5
18,dartsscore,DE_N=80_CR=0.4_F=0.5,15017,"[11.224999999999994, 112.30000000000001]",[-50.7064],1000,inf,80,0.4,0.5
19,dartsscore,DE_N=80_CR=0.4_F=0.5,15018,"[-5.0, 109.89999999999999]",[-53.748],1000,336.0,80,0.4,0.5
0,dartsscore,DE_N=80_CR=0.4_F=0.6,15019,"[11.408000000000005, 109.38000000000001]",[-52.9334],1000,747.0,80,0.4,0.6
1,dartsscore,DE_N=80_CR=0.4_F=0.6,15020,"[-2.5600000000000005, 112.85135360000001]",[-50.908],1000,inf,80,0.4,0.6
2,dartsscore,DE_N=80_CR=0.4_F=0.6,15021,"[9.74031999999999, 111.90528]",[-52.4086],1000,inf,80,0.4,0.6
3,dartsscore,DE_N=80_CR=0.4_F=0.6,15022,"[-6.1, 111.1]",[-54.6],1000,608.0,80,0.4,0.6
4,dartsscore,DE_N=80_CR=0.4_F=0.6,15023,[0.1 0. ],[-48.575],1000,inf,80,0.4,0.6
5,dartsscore,DE_N=80_CR=0.4_F=0.6,15024,"[11.824000000000005, 110.876]",[-53.5786],1000,418.0,80,0.4,0.6
6,dartsscore,DE_N=80_CR=0.4_F=0.6,15025,[-0.7  0.2],[-48.4725],1000,inf,80,0.4,0.6
7,dartsscore,DE_N=80_CR=0.4_F=0.6,15026,"[-10.280000000000005, 111.392]",[-53.707],1000,387.0,80,0.4,0.6
8,dartsscore,DE_N=80_CR=0.4_F=0.6,15027,"[-1.463999999999995, 111.876]",[-53.972],1000,808.0,80,0.4,0.6
9,dartsscore,DE_N=80_CR=0.4_F=0.6,15028,"[-0.0, 109.11632]",[-51.34],1000,inf,80,0.4,0.6
10,dartsscore,DE_N=80_CR=0.4_F=0.6,15029,"[5.1, 110.19686399999998]",[-54.084],1000,838.0,80,0.4,0.6
11,dartsscore,DE_N=80_CR=0.4_F=0.6,15030,"[0.3800000000000008, 111.30249599999999]",[-54.64],1000,462.0,80,0.4,0.6
12,dartsscore,DE_N=80_CR=0.4_F=0.6,15031,"[0.4, 109.64]",[-53.052],1000,339.0,80,0.4,0.6
13,dartsscore,DE_N=80_CR=0.4_F=0.6,15032,"[-5.155999999999999, 109.39439999999999]",[-52.232],1000,inf,80,0.4,0.6
14,dartsscore,DE_N=80_CR=0.4_F=0.6,15033,"[-10.726649599999998, 109.64854399999997]",[-53.8495],1000,796.0,80,0.4,0.6
15,dartsscore,DE_N=80_CR=0.4_F=0.6,15034,"[1.6599999999999966, 111.61219199999996]",[-54.368],1000,822.0,80,0.4,0.6
16,dartsscore,DE_N=80_CR=0.4_F=0.6,15035,"[6.241600000000004, 112.32]",[-52.12],1000,inf,80,0.4,0.6
17,dartsscore,DE_N=80_CR=0.4_F=0.6,15036,"[-35.81262720000001, -106.5]",[-50.2474],1000,inf,80,0.4,0.6
18,dartsscore,DE_N=80_CR=0.4_F=0.6,15037,"[-6.0, 110.16224]",[-54.48],1000,499.0,80,0.4,0.6
19,dartsscore,DE_N=80_CR=0.4_F=0.6,15038,"[-1.1, 110.66]",[-54.648],1000,103.0,80,0.4,0.6
0,dartsscore,DE_N=80_CR=0.5_F=0.4,15039,"[-7.816159999999998, 109.32544]",[-52.992],1000,837.0,80,0.5,0.4
1,dartsscore,DE_N=80_CR=0.5_F=0.4,15040,"[1.2, 0.8222463999999974]",[-47.96],1000,inf,80,0.5,0.4
2,dartsscore,DE_N=80_CR=0.5_F=0.4,15041,"[7.2, 110.17199999999998]",[-54.1446],1000,265.0,80,0.5,0.4
3,dartsscore,DE_N=80_CR=0.5_F=0.4,15042,"[-4.6, 111.44]",[-54.384],1000,138.0,80,0.5,0.4
4,dartsscore,DE_N=80_CR=0.5_F=0.4,15043,"[60.19776000000002, 92.61924864]",[-49.2696],1000,inf,80,0.5,0.4
5,dartsscore,DE_N=80_CR=0.5_F=0.4,15044,"[2.3, 110.858432]",[-54.768],1000,772.0,80,0.5,0.4
6,dartsscore,DE_N=80_CR=0.5_F=0.4,15045,"[3.42, 111.72]",[-54.288],1000,223.0,80,0.5,0.4
7,dartsscore,DE_N=80_CR=0.5_F=0.4,15046,"[-35.33776, -105.5]",[-52.1132],1000,inf,80,0.5,0.4
8,dartsscore,DE_N=80_CR=0.5_F=0.4,15047,"[3.3408000000000015, 110.07859199999999]",[-53.764],1000,974.0,80,0.5,0.4
9,dartsscore,DE_N=80_CR=0.5_F=0.4,15048,"[-32.32000000000001, -105.8]",[-51.9346],1000,inf,80,0.5,0.4
10,dartsscore,DE_N=80_CR=0.5_F=0.4,15049,"[65.01599999999999, 88.9]",[-48.7836],1000,inf,80,0.5,0.4
11,dartsscore,DE_N=80_CR=0.5_F=0.4,15050,[ -7.1 111.8],[-53.72],1000,39.0,80,0.5,0.4
12,dartsscore,DE_N=80_CR=0.5_F=0.4,15051,"[-27.32564224000001, -107.5608]",[-51.983],1000,inf,80,0.5,0.4
13,dartsscore,DE_N=80_CR=0.5_F=0.4,15052,"[-43.43887999999999, -101.62515200000003]",[-51.737],1000,inf,80,0.5,0.4
14,dartsscore,DE_N=80_CR=0.5_F=0.4,15053,"[11.196110079999993, 111.2024]",[-53.5606],1000,743.0,80,0.5,0.4
15,dartsscore,DE_N=80_CR=0.5_F=0.4,15054,"[-32.754493440000005, -105.37018880000002]",[-51.2924],1000,inf,80,0.5,0.4
16,dartsscore,DE_N=80_CR=0.5_F=0.4,15055,"[-34.440000000000005, -105.21520000000001]",[-52.022],1000,inf,80,0.5,0.4
17,dartsscore,DE_N=80_CR=0.5_F=0.4,15056,"[-30.698336, -106.6512]",[-52.0182],1000,inf,80,0.5,0.4
18,dartsscore,DE_N=80_CR=0.5_F=0.4,15057,"[12.681631999999995, 110.671168]",[-52.6375],1000,767.0,80,0.5,0.4
19,dartsscore,DE_N=80_CR=0.5_F=0.4,15058,"[-28.79587072, -106.695168]",[-51.813],1000,inf,80,0.5,0.4
0,dartsscore,DE_N=80_CR=0.5_F=0.5,15059,"[4.474999999999994, 109.9875]",[-53.876],1000,296.0,80,0.5,0.5
1,dartsscore,DE_N=80_CR=0.5_F=0.5,15060,"[-8.112499999999997, 109.97578125000001]",[-54.0625],1000,421.0,80,0.5,0.5
2,dartsscore,DE_N=80_CR=0.5_F=0.5,15061,"[4.375000000000002, 110.05625]",[-54.132],1000,572.0,80,0.5,0.5
3,dartsscore,DE_N=80_CR=0.5_F=0.5,15062,"[3.6037109374999963, 109.30312499999998]",[-51.964],1000,inf,80,0.5,0.5
4,dartsscore,DE_N=80_CR=0.5_F=0.5,15063,"[1.031250000000008, 111.68749999999999]",[-54.116],1000,314.0,80,0.5,0.5
5,dartsscore,DE_N=80_CR=0.5_F=0.5,15064,"[-4.2, 112.49570312499996]",[-52.544],1000,838.0,80,0.5,0.5
